"agency_cd","site_no","dateTime","Flow","Flow_cd","GH","GH_cd","tz_cd"
"USGS","12488500",1981-02-22,509,"A",NA,NA,"UTC"
"USGS","12488500",1981-02-23,443,"A",NA,NA,"UTC"
"USGS","12488500",1981-02-24,394,"A",NA,NA,"UTC"
"USGS","12488500",1981-02-25,348,"A",NA,NA,"UTC"
"USGS","12488500",1981-02-26,310,"A",NA,NA,"UTC"
"USGS","12488500",1981-02-27,282,"A",NA,NA,"UTC"
"USGS","12488500",1981-02-28,258,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-01,239,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-02,225,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-03,215,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-04,207,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-05,194,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-06,184,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-07,179,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-08,172,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-09,166,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-10,161,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-11,159,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-12,158,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-13,160,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-14,164,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-15,170,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-16,174,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-17,170,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-18,168,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-19,163,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-20,160,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-21,157,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-22,156,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-23,152,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-24,148,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-25,144,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-26,140,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-27,145,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-28,150,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-29,150,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-30,155,"A",NA,NA,"UTC"
"USGS","12488500",1981-03-31,156,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-01,152,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-02,147,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-03,143,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-04,138,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-05,139,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-06,136,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-07,132,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-08,131,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-09,130,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-10,126,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-11,126,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-12,122,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-13,118,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-14,117,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-15,119,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-16,119,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-17,121,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-18,125,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-19,137,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-20,156,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-21,164,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-22,185,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-23,284,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-24,426,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-25,385,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-26,337,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-27,303,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-28,296,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-29,391,"A",NA,NA,"UTC"
"USGS","12488500",1981-04-30,525,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-01,700,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-02,553,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-03,444,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-04,373,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-05,325,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-06,292,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-07,265,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-08,242,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-09,235,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-10,238,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-11,232,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-12,221,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-13,221,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-14,244,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-15,271,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-16,255,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-17,248,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-18,257,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-19,298,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-20,315,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-21,334,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-22,346,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-23,376,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-24,429,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-25,536,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-26,504,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-27,466,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-28,452,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-29,482,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-30,508,"A",NA,NA,"UTC"
"USGS","12488500",1981-05-31,467,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-01,421,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-02,399,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-03,370,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-04,363,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-05,363,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-06,438,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-07,370,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-08,339,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-09,342,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-10,305,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-11,286,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-12,270,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-13,259,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-14,236,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-15,227,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-16,247,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-17,264,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-18,241,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-19,280,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-20,308,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-21,277,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-22,259,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-23,260,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-24,237,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-25,236,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-26,253,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-27,244,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-28,216,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-29,202,"A",NA,NA,"UTC"
"USGS","12488500",1981-06-30,210,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-01,190,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-02,180,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-03,172,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-04,168,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-05,165,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-06,155,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-07,141,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-08,133,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-09,123,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-10,115,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-11,114,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-12,110,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-13,109,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-14,108,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-15,100,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-16,96,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-17,93,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-18,91,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-19,86,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-20,83,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-21,80,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-22,77,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-23,74,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-24,80,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-25,76,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-26,70,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-27,68,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-28,65,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-29,64,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-30,64,"A",NA,NA,"UTC"
"USGS","12488500",1981-07-31,63,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-01,61,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-02,59,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-03,58,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-04,56,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-05,55,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-06,54,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-07,53,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-08,51,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-09,50,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-10,49,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-11,48,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-12,47,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-13,47,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-14,46,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-15,45,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-16,44,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-17,44,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-18,43,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-19,43,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-20,42,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-21,42,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-22,41,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-23,41,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-24,40,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-25,40,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-26,39,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-27,39,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-28,39,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-29,38,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-30,38,"A",NA,NA,"UTC"
"USGS","12488500",1981-08-31,38,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-01,42,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-02,42,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-03,40,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-04,39,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-05,39,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-06,38,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-07,37,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-08,36,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-09,35,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-10,35,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-11,35,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-12,34,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-13,34,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-14,34,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-15,34,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-16,34,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-17,33,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-18,33,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-19,33,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-20,33,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-21,37,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-22,40,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-23,38,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-24,38,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-25,37,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-26,37,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-27,42,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-28,49,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-29,47,"A",NA,NA,"UTC"
"USGS","12488500",1981-09-30,47,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-01,45,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-02,50,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-03,49,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-04,48,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-05,49,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-06,168,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-07,241,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-08,150,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-09,134,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-10,111,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-11,96,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-12,84,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-13,77,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-14,73,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-15,69,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-16,67,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-17,65,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-18,63,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-19,62,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-20,59,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-21,50,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-22,54,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-23,52,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-24,50,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-25,50,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-26,49,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-27,55,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-28,73,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-29,78,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-30,73,"A",NA,NA,"UTC"
"USGS","12488500",1981-10-31,83,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-01,90,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-02,87,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-03,83,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-04,80,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-05,74,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-06,70,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-07,68,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-08,65,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-09,64,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-10,62,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-11,64,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-12,99,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-13,104,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-14,128,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-15,130,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-16,136,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-17,128,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-18,121,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-19,110,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-20,106,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-21,114,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-22,123,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-23,114,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-24,106,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-25,98,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-26,93,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-27,87,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-28,81,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-29,78,"A",NA,NA,"UTC"
"USGS","12488500",1981-11-30,77,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-01,81,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-02,114,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-03,114,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-04,104,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-05,162,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-06,214,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-07,182,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-08,162,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-09,148,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-10,148,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-11,138,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-12,126,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-13,119,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-14,114,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-15,112,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-16,110,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-17,106,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-18,100,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-19,122,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-20,133,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-21,122,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-22,112,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-23,108,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-24,106,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-25,101,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-26,99,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-27,96,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-28,93,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-29,87,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-30,83,"A",NA,NA,"UTC"
"USGS","12488500",1981-12-31,82,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-01,80,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-02,78,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-03,76,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-04,74,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-05,67,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-06,60,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-07,61,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-08,62,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-09,63,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-10,64,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-11,64,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-12,65,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-13,66,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-14,69,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-15,69,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-16,69,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-17,70,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-18,67,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-19,63,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-20,61,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-21,60,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-22,61,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-23,69,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-24,185,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-25,224,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-26,187,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-27,161,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-28,147,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-29,137,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-30,129,"A",NA,NA,"UTC"
"USGS","12488500",1982-01-31,124,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-01,117,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-02,112,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-03,108,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-04,95,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-05,88,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-06,84,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-07,82,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-08,84,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-09,86,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-10,83,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-11,86,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-12,89,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-13,95,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-14,266,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-15,613,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-16,877,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-17,830,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-18,637,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-19,539,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-20,901,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-21,1320,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-22,988,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-23,708,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-24,548,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-25,434,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-26,377,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-27,325,"A",NA,NA,"UTC"
"USGS","12488500",1982-02-28,283,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-01,272,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-02,241,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-03,222,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-04,208,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-05,191,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-06,180,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-07,173,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-08,168,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-09,179,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-10,206,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-11,227,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-12,220,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-13,209,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-14,198,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-15,190,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-16,180,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-17,172,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-18,166,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-19,160,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-20,155,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-21,150,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-22,149,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-23,151,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-24,158,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-25,161,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-26,170,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-27,170,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-28,166,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-29,160,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-30,153,"A",NA,NA,"UTC"
"USGS","12488500",1982-03-31,151,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-01,144,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-02,141,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-03,136,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-04,131,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-05,129,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-06,126,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-07,122,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-08,119,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-09,118,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-10,121,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-11,159,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-12,232,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-13,224,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-14,212,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-15,199,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-16,191,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-17,186,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-18,180,"A",NA,NA,"UTC"
"USGS","12488500",1982-04-19,172,"A",NA,NA,"UTC"
